time	V(vctrl)	V(vee)	V(vo)	V(vs)
3.322221803960437e-03	0.000000e+00	2.400000e+01	9.431177e+00	-4.051652e-01
3.322360588205723e-03	0.000000e+00	2.400000e+01	9.430976e+00	-4.030686e-01
3.322638156696293e-03	0.000000e+00	2.400000e+01	9.430459e+00	-3.987091e-01
3.322667490966558e-03	0.000000e+00	2.400000e+01	9.430395e+00	-3.982344e-01
3.322674824534124e-03	0.000000e+00	2.400000e+01	9.430379e+00	-3.981153e-01
3.322689491669256e-03	0.000000e+00	2.400000e+01	9.430346e+00	-3.978766e-01
3.322718825939520e-03	0.000000e+00	2.400000e+01	9.430280e+00	-3.973969e-01
3.322719223662388e-03	0.000000e+00	2.400000e+01	9.430279e+00	-3.973903e-01
3.322719753959546e-03	0.000000e+00	2.400000e+01	9.430278e+00	-3.973816e-01
3.322720814553860e-03	0.000000e+00	2.400000e+01	9.430275e+00	-3.973643e-01
3.322722065014664e-03	0.000000e+00	2.400000e+01	9.430272e+00	-3.973437e-01
3.322723391832787e-03	0.000000e+00	2.400000e+01	9.430269e+00	-3.973219e-01
3.322725137737344e-03	0.000000e+00	2.400000e+01	9.430265e+00	-3.972933e-01
3.322727056898646e-03	0.000000e+00	2.400000e+01	9.430261e+00	-3.972617e-01
3.322729388262237e-03	0.000000e+00	2.400000e+01	9.430255e+00	-3.972234e-01
3.322731816644308e-03	0.000000e+00	2.400000e+01	9.430249e+00	-3.971835e-01
3.322734544358429e-03	0.000000e+00	2.400000e+01	9.430243e+00	-3.971386e-01
3.322737705624770e-03	0.000000e+00	2.400000e+01	9.430236e+00	-3.970866e-01
3.322741139972787e-03	0.000000e+00	2.400000e+01	9.430228e+00	-3.970300e-01
3.322744974345684e-03	0.000000e+00	2.400000e+01	9.430219e+00	-3.969668e-01
3.322749141039555e-03	0.000000e+00	2.400000e+01	9.430209e+00	-3.968981e-01
3.322754081689611e-03	0.000000e+00	2.400000e+01	9.430198e+00	-3.968165e-01
3.322760765792593e-03	0.000000e+00	2.400000e+01	9.430182e+00	-3.967060e-01
3.322769188799238e-03	0.000000e+00	2.400000e+01	9.430161e+00	-3.965665e-01
3.322772175854759e-03	0.000000e+00	2.400000e+01	9.430155e+00	-3.965170e-01
3.322773412008794e-03	0.000000e+00	2.400000e+01	9.430152e+00	-3.964965e-01
3.322774158963200e-03	0.000000e+00	2.400000e+01	9.430150e+00	-3.964841e-01
3.322775062109200e-03	0.000000e+00	2.400000e+01	9.430147e+00	-3.964691e-01
3.322775425504018e-03	0.000000e+00	2.400000e+01	9.430147e+00	-3.964631e-01
3.322775883209118e-03	0.000000e+00	2.400000e+01	9.430145e+00	-3.964555e-01
3.322776307063957e-03	0.000000e+00	2.400000e+01	9.430144e+00	-3.964484e-01
3.322776817152247e-03	0.000000e+00	2.400000e+01	9.430143e+00	-3.964399e-01
3.322777417986733e-03	0.000000e+00	2.400000e+01	9.430141e+00	-3.964300e-01
3.322778619655703e-03	0.000000e+00	2.400000e+01	9.430139e+00	-3.964100e-01
3.322780765411583e-03	0.000000e+00	2.400000e+01	9.430134e+00	-3.963744e-01
3.322783004696626e-03	0.000000e+00	2.400000e+01	9.430128e+00	-3.963372e-01
3.322785730878646e-03	0.000000e+00	2.400000e+01	9.430121e+00	-3.962918e-01
3.322789483617711e-03	0.000000e+00	2.400000e+01	9.430113e+00	-3.962294e-01
3.322795223903711e-03	0.000000e+00	2.400000e+01	9.430099e+00	-3.961338e-01
3.322801103066839e-03	0.000000e+00	2.400000e+01	9.430084e+00	-3.960357e-01
3.322812861393097e-03	0.000000e+00	2.400000e+01	9.430056e+00	-3.958393e-01
3.322911082846933e-03	0.000000e+00	2.400000e+01	9.429803e+00	-3.941787e-01
3.322999124332552e-03	0.000000e+00	2.400000e+01	9.429560e+00	-3.926593e-01
3.323162425454116e-03	0.000000e+00	2.400000e+01	9.429070e+00	-3.897586e-01
3.323400999999999e-03	0.000000e+00	2.400000e+01	9.428260e+00	-3.853071e-01
3.323401099999999e-03	2.400000e+00	2.400000e+01	9.428259e+00	-3.700664e-01
3.323401299999999e-03	7.200000e+00	2.400000e+01	9.428258e+00	-3.060394e-01
3.323401482486627e-03	1.157968e+01	2.400000e+01	9.428258e+00	-1.720857e-01
3.323401676220631e-03	1.622930e+01	2.400000e+01	9.428257e+00	7.830602e-02
3.323401934923820e-03	2.243817e+01	2.400000e+01	9.428256e+00	6.069164e-01
3.323402000000000e-03	2.400000e+01	2.400000e+01	9.428256e+00	7.770114e-01
3.323402006507618e-03	2.400000e+01	2.400000e+01	9.428256e+00	7.947337e-01
3.323402019522853e-03	2.400000e+01	2.400000e+01	9.428256e+00	8.303695e-01
3.323402045553325e-03	2.400000e+01	2.400000e+01	9.428256e+00	9.020095e-01
3.323402097614270e-03	2.400000e+01	2.400000e+01	9.428255e+00	1.045162e+00
3.323402201736157e-03	2.400000e+01	2.400000e+01	9.428255e+00	1.326194e+00
3.323402409979932e-03	2.400000e+01	2.400000e+01	9.428254e+00	1.861918e+00
3.323402826467482e-03	2.400000e+01	2.400000e+01	9.428253e+00	2.844275e+00
3.323403348947433e-03	2.400000e+01	2.400000e+01	9.428251e+00	3.941030e+00
3.323404101530499e-03	2.400000e+01	2.400000e+01	9.428248e+00	5.312532e+00
3.323405162066866e-03	2.400000e+01	2.400000e+01	9.428245e+00	6.891644e+00
3.323406303302252e-03	2.400000e+01	2.400000e+01	9.428240e+00	9.397316e+00
3.323407532450235e-03	2.400000e+01	2.400000e+01	9.428236e+00	1.305135e+01
3.323408244251451e-03	2.400000e+01	2.400000e+01	9.428233e+00	1.441709e+01
3.323409180261915e-03	2.400000e+01	2.400000e+01	9.428229e+00	1.521667e+01
3.323409851621373e-03	2.400000e+01	2.400000e+01	9.428227e+00	1.571437e+01
3.323410698766209e-03	2.400000e+01	2.400000e+01	9.428225e+00	1.636855e+01
3.323412020059242e-03	2.400000e+01	2.400000e+01	9.428220e+00	1.713306e+01
3.323413402850236e-03	2.400000e+01	2.400000e+01	9.428214e+00	1.764244e+01
3.323414886355823e-03	2.400000e+01	2.400000e+01	9.428209e+00	1.805203e+01
3.323416704066161e-03	2.400000e+01	2.400000e+01	9.428203e+00	1.845229e+01
3.323420339486838e-03	2.400000e+01	2.400000e+01	9.428189e+00	1.895107e+01
3.323423097065034e-03	2.400000e+01	2.400000e+01	9.428179e+00	1.919205e+01
3.323426468721815e-03	2.400000e+01	2.400000e+01	9.428167e+00	1.940321e+01
3.323426978527551e-03	2.400000e+01	2.400000e+01	9.428165e+00	1.942781e+01
3.323427998139022e-03	2.400000e+01	2.400000e+01	9.428162e+00	1.947294e+01
3.323428253041890e-03	2.400000e+01	2.400000e+01	9.428161e+00	1.948357e+01
3.323428593764373e-03	2.400000e+01	2.400000e+01	9.428160e+00	1.949767e+01
3.323428960291336e-03	2.400000e+01	2.400000e+01	9.428158e+00	1.951251e+01
3.323429314220239e-03	2.400000e+01	2.400000e+01	9.428157e+00	1.952648e+01
3.323429509828714e-03	2.400000e+01	2.400000e+01	9.428156e+00	1.953403e+01
3.323429752458273e-03	2.400000e+01	2.400000e+01	9.428155e+00	1.954322e+01
3.323429908100590e-03	2.400000e+01	2.400000e+01	9.428155e+00	1.954901e+01
3.323430082243825e-03	2.400000e+01	2.400000e+01	9.428154e+00	1.955538e+01
3.323430397540579e-03	2.400000e+01	2.400000e+01	9.428153e+00	1.956665e+01
3.323430901135419e-03	2.400000e+01	2.400000e+01	9.428151e+00	1.958395e+01
3.323431908325100e-03	2.400000e+01	2.400000e+01	9.428147e+00	1.961618e+01
3.323433161461087e-03	2.400000e+01	2.400000e+01	9.428144e+00	1.965251e+01
3.323433340107314e-03	2.400000e+01	2.400000e+01	9.428143e+00	1.965735e+01
3.323433697399765e-03	2.400000e+01	2.400000e+01	9.428141e+00	1.966690e+01
3.323434205942811e-03	2.400000e+01	2.400000e+01	9.428140e+00	1.968004e+01
3.323434771595599e-03	2.400000e+01	2.400000e+01	9.428137e+00	1.969407e+01
3.323435160631917e-03	2.400000e+01	2.400000e+01	9.428136e+00	1.970335e+01
3.323435352234049e-03	2.400000e+01	2.400000e+01	9.428135e+00	1.970782e+01
3.323435538806378e-03	2.400000e+01	2.400000e+01	9.428135e+00	1.971211e+01
3.323435634470667e-03	2.400000e+01	2.400000e+01	9.428134e+00	1.971429e+01
3.323435759978259e-03	2.400000e+01	2.400000e+01	9.428134e+00	1.971712e+01
3.323436010993443e-03	2.400000e+01	2.400000e+01	9.428133e+00	1.972269e+01
3.323436438539857e-03	2.400000e+01	2.400000e+01	9.428131e+00	1.973195e+01
3.323437029167028e-03	2.400000e+01	2.400000e+01	9.428129e+00	1.974425e+01
3.323438210421368e-03	2.400000e+01	2.400000e+01	9.428125e+00	1.976729e+01
3.323440177541516e-03	2.400000e+01	2.400000e+01	9.428118e+00	1.980158e+01
3.323444111781810e-03	2.400000e+01	2.400000e+01	9.428103e+00	1.985786e+01
3.323450759141467e-03	2.400000e+01	2.400000e+01	9.428081e+00	1.992628e+01
3.323459214223125e-03	2.400000e+01	2.400000e+01	9.428050e+00	1.998250e+01
3.323467353387189e-03	2.400000e+01	2.400000e+01	9.428021e+00	2.001697e+01
3.323476316873994e-03	2.400000e+01	2.400000e+01	9.427990e+00	2.004174e+01
3.323485715563290e-03	2.400000e+01	2.400000e+01	9.427958e+00	2.005850e+01
3.323496052820387e-03	2.400000e+01	2.400000e+01	9.427921e+00	2.007019e+01
3.323506624291910e-03	2.400000e+01	2.400000e+01	9.427885e+00	2.007759e+01
3.323517670311491e-03	2.400000e+01	2.400000e+01	9.427847e+00	2.008228e+01
3.323528831900653e-03	2.400000e+01	2.400000e+01	9.427810e+00	2.008507e+01
3.323540273641615e-03	2.400000e+01	2.400000e+01	9.427771e+00	2.008667e+01
3.323551826625703e-03	2.400000e+01	2.400000e+01	9.427732e+00	2.008747e+01
3.323563583092169e-03	2.400000e+01	2.400000e+01	9.427692e+00	2.008779e+01
3.323575467645952e-03	2.400000e+01	2.400000e+01	9.427653e+00	2.008780e+01
3.323587611239516e-03	2.400000e+01	2.400000e+01	9.427614e+00	2.008760e+01
3.323600035990203e-03	2.400000e+01	2.400000e+01	9.427573e+00	2.008727e+01
3.323613057065008e-03	2.400000e+01	2.400000e+01	9.427531e+00	2.008684e+01
3.323626818448499e-03	2.400000e+01	2.400000e+01	9.427487e+00	2.008633e+01
3.323641890815943e-03	2.400000e+01	2.400000e+01	9.427440e+00	2.008575e+01
3.323658757683715e-03	2.400000e+01	2.400000e+01	9.427387e+00	2.008507e+01
3.323678425426033e-03	2.400000e+01	2.400000e+01	9.427326e+00	2.008426e+01
3.323702398750023e-03	2.400000e+01	2.400000e+01	9.427254e+00	2.008327e+01
3.323732643914236e-03	2.400000e+01	2.400000e+01	9.427163e+00	2.008201e+01
3.323942316763366e-03	2.400000e+01	2.400000e+01	9.426591e+00	2.007338e+01
3.324147609899358e-03	2.400000e+01	2.400000e+01	9.426122e+00	2.006504e+01
3.324558196171341e-03	2.400000e+01	2.400000e+01	9.425453e+00	2.004871e+01
3.325018641099819e-03	2.400000e+01	2.400000e+01	9.425128e+00	2.003086e+01
3.325472321329997e-03	2.400000e+01	2.400000e+01	9.425248e+00	2.001368e+01
3.325995328128627e-03	2.400000e+01	2.400000e+01	9.425927e+00	1.999430e+01
3.326100912112548e-03	2.400000e+01	2.400000e+01	9.426147e+00	1.999044e+01
3.326127308108528e-03	2.400000e+01	2.400000e+01	9.426203e+00	1.998948e+01
3.326180100100489e-03	2.400000e+01	2.400000e+01	9.426318e+00	1.998755e+01
3.326193298098480e-03	2.400000e+01	2.400000e+01	9.426348e+00	1.998707e+01
3.326219694094460e-03	2.400000e+01	2.400000e+01	9.426409e+00	1.998611e+01
3.326226293093455e-03	2.400000e+01	2.400000e+01	9.426424e+00	1.998587e+01
3.326227942843204e-03	2.400000e+01	2.400000e+01	9.426428e+00	1.998582e+01
3.326231242342701e-03	2.400000e+01	2.400000e+01	9.426435e+00	1.998569e+01
3.326237841341696e-03	2.400000e+01	2.400000e+01	9.426452e+00	1.998545e+01
3.326240358198862e-03	2.400000e+01	2.400000e+01	9.426457e+00	1.998536e+01
3.326242624053774e-03	2.400000e+01	2.400000e+01	9.426463e+00	1.998528e+01
3.326245094652002e-03	2.400000e+01	2.400000e+01	9.426469e+00	1.998519e+01
3.326247330096365e-03	2.400000e+01	2.400000e+01	9.426474e+00	1.998511e+01
3.326250004270650e-03	2.400000e+01	2.400000e+01	9.426480e+00	1.998501e+01
3.326252671843244e-03	2.400000e+01	2.400000e+01	9.426487e+00	1.998492e+01
3.326256166502352e-03	2.400000e+01	2.400000e+01	9.426495e+00	1.998479e+01
3.326260295464223e-03	2.400000e+01	2.400000e+01	9.426505e+00	1.998464e+01
3.326264338648260e-03	2.400000e+01	2.400000e+01	9.426515e+00	1.998449e+01
3.326268624580546e-03	2.400000e+01	2.400000e+01	9.426525e+00	1.998434e+01
3.326273822432685e-03	2.400000e+01	2.400000e+01	9.426538e+00	1.998415e+01
3.326281708130047e-03	2.400000e+01	2.400000e+01	9.426557e+00	1.998386e+01
3.326284887783359e-03	2.400000e+01	2.400000e+01	9.426565e+00	1.998375e+01
3.326288110698104e-03	2.400000e+01	2.400000e+01	9.426573e+00	1.998363e+01
3.326289120077231e-03	2.400000e+01	2.400000e+01	9.426576e+00	1.998360e+01
3.326290235008427e-03	2.400000e+01	2.400000e+01	9.426578e+00	1.998355e+01
3.326290805098393e-03	2.400000e+01	2.400000e+01	9.426579e+00	1.998354e+01
3.326291282238244e-03	2.400000e+01	2.400000e+01	9.426580e+00	1.998352e+01
3.326291930129701e-03	2.400000e+01	2.400000e+01	9.426582e+00	1.998349e+01
3.326292187644018e-03	2.400000e+01	2.400000e+01	9.426583e+00	1.998348e+01
3.326292611451471e-03	2.400000e+01	2.400000e+01	9.426584e+00	1.998347e+01
3.326292972524291e-03	2.400000e+01	2.400000e+01	9.426585e+00	1.998346e+01
3.326293383780468e-03	2.400000e+01	2.400000e+01	9.426586e+00	1.998344e+01
3.326293934230015e-03	2.400000e+01	2.400000e+01	9.426587e+00	1.998342e+01
3.326294604008590e-03	2.400000e+01	2.400000e+01	9.426589e+00	1.998340e+01
3.326295600498043e-03	2.400000e+01	2.400000e+01	9.426591e+00	1.998336e+01
3.326297593476948e-03	2.400000e+01	2.400000e+01	9.426597e+00	1.998329e+01
3.326299753944231e-03	2.400000e+01	2.400000e+01	9.426601e+00	1.998321e+01
3.326302441976737e-03	2.400000e+01	2.400000e+01	9.426608e+00	1.998311e+01
3.326305744131321e-03	2.400000e+01	2.400000e+01	9.426617e+00	1.998299e+01
3.326310934971588e-03	2.400000e+01	2.400000e+01	9.426630e+00	1.998281e+01
3.326316435396313e-03	2.400000e+01	2.400000e+01	9.426643e+00	1.998261e+01
3.326327436245764e-03	2.400000e+01	2.400000e+01	9.426672e+00	1.998221e+01
3.326342253138004e-03	2.400000e+01	2.400000e+01	9.426709e+00	1.998167e+01
3.326371886922484e-03	2.400000e+01	2.400000e+01	9.426787e+00	1.998060e+01
3.326431154491445e-03	2.400000e+01	2.400000e+01	9.426948e+00	1.997846e+01
3.326549689629367e-03	2.400000e+01	2.400000e+01	9.427291e+00	1.997420e+01
3.326786759905212e-03	2.400000e+01	2.400000e+01	9.428066e+00	1.996573e+01
3.326839999999999e-03	2.400000e+01	2.400000e+01	9.428256e+00	1.996384e+01
3.326840100000000e-03	2.160000e+01	2.400000e+01	9.428257e+00	1.992660e+01
3.326840300000000e-03	1.680000e+01	2.400000e+01	9.428257e+00	1.977046e+01
3.326840441790477e-03	1.339703e+01	2.400000e+01	9.428258e+00	1.956451e+01
3.326840586861799e-03	9.915317e+00	2.400000e+01	9.428258e+00	1.929272e+01
3.326840803480395e-03	4.716471e+00	2.400000e+01	9.428259e+00	1.881129e+01
3.326841000000000e-03	0.000000e+00	2.400000e+01	9.428260e+00	1.830464e+01
3.326841019651960e-03	0.000000e+00	2.400000e+01	9.428260e+00	1.825131e+01
3.326841058955881e-03	0.000000e+00	2.400000e+01	9.428260e+00	1.814581e+01
3.326841137563723e-03	0.000000e+00	2.400000e+01	9.428261e+00	1.794248e+01
3.326841294779406e-03	0.000000e+00	2.400000e+01	9.428261e+00	1.756575e+01
3.326841609210773e-03	0.000000e+00	2.400000e+01	9.428262e+00	1.690978e+01
3.326842214893656e-03	0.000000e+00	2.400000e+01	9.428265e+00	1.587391e+01
3.326842882343502e-03	0.000000e+00	2.400000e+01	9.428267e+00	1.486940e+01
3.326843876059120e-03	0.000000e+00	2.400000e+01	9.428270e+00	1.328499e+01
3.326845096609341e-03	0.000000e+00	2.400000e+01	9.428275e+00	1.109705e+01
3.326846936678330e-03	0.000000e+00	2.400000e+01	9.428282e+00	7.691881e+00
3.326849021596119e-03	0.000000e+00	2.400000e+01	9.428289e+00	4.274047e+00
3.326851196359016e-03	0.000000e+00	2.400000e+01	9.428297e+00	1.510037e+00
3.326852675008310e-03	0.000000e+00	2.400000e+01	9.428303e+00	1.267872e-01
3.326853625149404e-03	0.000000e+00	2.400000e+01	9.428306e+00	-3.931380e-01
3.326854051013748e-03	0.000000e+00	2.400000e+01	9.428308e+00	-4.411736e-01
3.326854557084622e-03	0.000000e+00	2.400000e+01	9.428309e+00	-4.383345e-01
3.326854982725100e-03	0.000000e+00	2.400000e+01	9.428310e+00	-4.450998e-01
3.326855422419001e-03	0.000000e+00	2.400000e+01	9.428312e+00	-4.421465e-01
3.326856101878556e-03	0.000000e+00	2.400000e+01	9.428315e+00	-4.448859e-01
3.326856785343190e-03	0.000000e+00	2.400000e+01	9.428317e+00	-4.423726e-01
3.326857863803545e-03	0.000000e+00	2.400000e+01	9.428321e+00	-4.439912e-01
3.326859206366555e-03	0.000000e+00	2.400000e+01	9.428326e+00	-4.416291e-01
3.326861105291118e-03	0.000000e+00	2.400000e+01	9.428333e+00	-4.427550e-01
3.326863814922053e-03	0.000000e+00	2.400000e+01	9.428343e+00	-4.402462e-01
3.326867544592019e-03	0.000000e+00	2.400000e+01	9.428356e+00	-4.409811e-01
3.326872978772291e-03	0.000000e+00	2.400000e+01	9.428375e+00	-4.382596e-01
3.326880621125439e-03	0.000000e+00	2.400000e+01	9.428403e+00	-4.388506e-01
3.326891621550455e-03	0.000000e+00	2.400000e+01	9.428442e+00	-4.362375e-01
3.326902750597409e-03	0.000000e+00	2.400000e+01	9.428482e+00	-4.373484e-01
3.326915627746848e-03	0.000000e+00	2.400000e+01	9.428527e+00	-4.353066e-01
3.326929856029843e-03	0.000000e+00	2.400000e+01	9.428576e+00	-4.366859e-01
3.326948886703942e-03	0.000000e+00	2.400000e+01	9.428642e+00	-4.347739e-01
3.326972778751287e-03	0.000000e+00	2.400000e+01	9.428724e+00	-4.361379e-01
3.327008499456236e-03	0.000000e+00	2.400000e+01	9.428844e+00	-4.340963e-01
3.327061714312255e-03	0.000000e+00	2.400000e+01	9.429018e+00	-4.351666e-01
3.327168144024293e-03	0.000000e+00	2.400000e+01	9.429349e+00	-4.323083e-01
3.327381003448370e-03	0.000000e+00	2.400000e+01	9.429945e+00	-4.316400e-01
3.327806722296523e-03	0.000000e+00	2.400000e+01	9.430867e+00	-4.248256e-01
3.328308800500409e-03	0.000000e+00	2.400000e+01	9.431496e+00	-4.206756e-01
3.328834024687855e-03	0.000000e+00	2.400000e+01	9.431621e+00	-4.114557e-01
3.328924075741837e-03	0.000000e+00	2.400000e+01	9.431580e+00	-4.114500e-01
3.329104177849800e-03	0.000000e+00	2.400000e+01	9.431465e+00	-4.089175e-01
3.329104881373659e-03	0.000000e+00	2.400000e+01	9.431465e+00	-4.089065e-01
3.329106288421378e-03	0.000000e+00	2.400000e+01	9.431464e+00	-4.088861e-01
3.329107287327274e-03	0.000000e+00	2.400000e+01	9.431463e+00	-4.088719e-01
3.329107537053747e-03	0.000000e+00	2.400000e+01	9.431463e+00	-4.088683e-01
3.329107821199584e-03	0.000000e+00	2.400000e+01	9.431462e+00	-4.088642e-01
3.329108138292082e-03	0.000000e+00	2.400000e+01	9.431462e+00	-4.088597e-01
3.329108447752457e-03	0.000000e+00	2.400000e+01	9.431462e+00	-4.088553e-01
3.329108732373090e-03	0.000000e+00	2.400000e+01	9.431461e+00	-4.088512e-01
3.329109002050535e-03	0.000000e+00	2.400000e+01	9.431461e+00	-4.088473e-01
3.329109273409820e-03	0.000000e+00	2.400000e+01	9.431461e+00	-4.088434e-01
3.329109540296206e-03	0.000000e+00	2.400000e+01	9.431461e+00	-4.088396e-01
3.329109987366505e-03	0.000000e+00	2.400000e+01	9.431460e+00	-4.088332e-01
3.329110465974012e-03	0.000000e+00	2.400000e+01	9.431460e+00	-4.088264e-01
3.329111070488252e-03	0.000000e+00	2.400000e+01	9.431459e+00	-4.088177e-01
3.329111675511158e-03	0.000000e+00	2.400000e+01	9.431459e+00	-4.088090e-01
3.329112294449832e-03	0.000000e+00	2.400000e+01	9.431458e+00	-4.088002e-01
3.329113023039946e-03	0.000000e+00	2.400000e+01	9.431458e+00	-4.087897e-01
3.329113827072998e-03	0.000000e+00	2.400000e+01	9.431458e+00	-4.087782e-01
3.329114314046509e-03	0.000000e+00	2.400000e+01	9.431458e+00	-4.087712e-01
3.329114533708920e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087681e-01
3.329114651464035e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087664e-01
3.329114736916349e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087652e-01
3.329114839205266e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087637e-01
3.329115043783100e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087608e-01
3.329115286338272e-03	0.000000e+00	2.400000e+01	9.431457e+00	-4.087573e-01
3.329115770361692e-03	0.000000e+00	2.400000e+01	9.431456e+00	-4.087504e-01
3.329116662879570e-03	0.000000e+00	2.400000e+01	9.431456e+00	-4.087376e-01
3.329118447915325e-03	0.000000e+00	2.400000e+01	9.431454e+00	-4.087120e-01
3.329122017986836e-03	0.000000e+00	2.400000e+01	9.431451e+00	-4.086608e-01
3.329125936252466e-03	0.000000e+00	2.400000e+01	9.431447e+00	-4.086047e-01
3.329133772783726e-03	0.000000e+00	2.400000e+01	9.431440e+00	-4.084922e-01
3.329149445846245e-03	0.000000e+00	2.400000e+01	9.431427e+00	-4.082668e-01
3.329180791971284e-03	0.000000e+00	2.400000e+01	9.431397e+00	-4.078145e-01
3.329243484221362e-03	0.000000e+00	2.400000e+01	9.431334e+00	-4.069028e-01
3.329368868721518e-03	0.000000e+00	2.400000e+01	9.431182e+00	-4.050498e-01
3.329619637721828e-03	0.000000e+00	2.400000e+01	9.430786e+00	-4.012168e-01
3.329682329971906e-03	0.000000e+00	2.400000e+01	9.430665e+00	-4.002301e-01
3.329698003034426e-03	0.000000e+00	2.400000e+01	9.430634e+00	-3.999816e-01
3.329729349159464e-03	0.000000e+00	2.400000e+01	9.430571e+00	-3.994822e-01
3.329737185690724e-03	0.000000e+00	2.400000e+01	9.430554e+00	-3.993569e-01
3.329753060377322e-03	0.000000e+00	2.400000e+01	9.430522e+00	-3.991024e-01
3.329753866873638e-03	0.000000e+00	2.400000e+01	9.430520e+00	-3.990895e-01
3.329754942202058e-03	0.000000e+00	2.400000e+01	9.430518e+00	-3.990722e-01
3.329757092858897e-03	0.000000e+00	2.400000e+01	9.430513e+00	-3.990376e-01
3.329758915081183e-03	0.000000e+00	2.400000e+01	9.430510e+00	-3.990083e-01
3.329760862269621e-03	0.000000e+00	2.400000e+01	9.430506e+00	-3.989770e-01
3.329762906051669e-03	0.000000e+00	2.400000e+01	9.430501e+00	-3.989442e-01
3.329765243625125e-03	0.000000e+00	2.400000e+01	9.430496e+00	-3.989066e-01
3.329767743102535e-03	0.000000e+00	2.400000e+01	9.430490e+00	-3.988663e-01
3.329770497735103e-03	0.000000e+00	2.400000e+01	9.430485e+00	-3.988219e-01
3.329773857616056e-03	0.000000e+00	2.400000e+01	9.430478e+00	-3.987678e-01
3.329777707468135e-03	0.000000e+00	2.400000e+01	9.430470e+00	-3.987057e-01
3.329781670045323e-03	0.000000e+00	2.400000e+01	9.430461e+00	-3.986417e-01
3.329785929148257e-03	0.000000e+00	2.400000e+01	9.430452e+00	-3.985729e-01
3.329791044438689e-03	0.000000e+00	2.400000e+01	9.430441e+00	-3.984902e-01
3.329798591668313e-03	0.000000e+00	2.400000e+01	9.430425e+00	-3.983680e-01
3.329807913056093e-03	0.000000e+00	2.400000e+01	9.430405e+00	-3.982168e-01
3.329809788801225e-03	0.000000e+00	2.400000e+01	9.430400e+00	-3.981864e-01
3.329810806695564e-03	0.000000e+00	2.400000e+01	9.430398e+00	-3.981698e-01
3.329811329971710e-03	0.000000e+00	2.400000e+01	9.430397e+00	-3.981613e-01
3.329811957272183e-03	0.000000e+00	2.400000e+01	9.430395e+00	-3.981511e-01
3.329812520372686e-03	0.000000e+00	2.400000e+01	9.430394e+00	-3.981420e-01
3.329813103672979e-03	0.000000e+00	2.400000e+01	9.430393e+00	-3.981325e-01
3.329814187934512e-03	0.000000e+00	2.400000e+01	9.430390e+00	-3.981149e-01
3.329815444297091e-03	0.000000e+00	2.400000e+01	9.430387e+00	-3.980944e-01
3.329817957022249e-03	0.000000e+00	2.400000e+01	9.430382e+00	-3.980536e-01
3.329820495612115e-03	0.000000e+00	2.400000e+01	9.430376e+00	-3.980123e-01
3.329823898696690e-03	0.000000e+00	2.400000e+01	9.430369e+00	-3.979569e-01
3.329828887631129e-03	0.000000e+00	2.400000e+01	9.430358e+00	-3.978756e-01
3.329834088189815e-03	0.000000e+00	2.400000e+01	9.430346e+00	-3.977908e-01
3.329844489307186e-03	0.000000e+00	2.400000e+01	9.430323e+00	-3.976208e-01
3.329856929680572e-03	0.000000e+00	2.400000e+01	9.430294e+00	-3.974171e-01
3.329881810427343e-03	0.000000e+00	2.400000e+01	9.430237e+00	-3.970080e-01
3.329931406720068e-03	0.000000e+00	2.400000e+01	9.430119e+00	-3.961863e-01
3.330014614065503e-03	0.000000e+00	2.400000e+01	9.429909e+00	-3.947881e-01
3.330181028756372e-03	0.000000e+00	2.400000e+01	9.429449e+00	-3.919138e-01
3.330217283291375e-03	0.000000e+00	2.400000e+01	9.429340e+00	-3.912730e-01
3.330289792361380e-03	0.000000e+00	2.400000e+01	9.429118e+00	-3.899750e-01
3.330434810501391e-03	0.000000e+00	2.400000e+01	9.428642e+00	-3.873093e-01
3.330448084188717e-03	0.000000e+00	2.400000e+01	9.428596e+00	-3.870605e-01
3.330451402610549e-03	0.000000e+00	2.400000e+01	9.428585e+00	-3.869981e-01
3.330458039454212e-03	0.000000e+00	2.400000e+01	9.428562e+00	-3.868733e-01
3.330459698665128e-03	0.000000e+00	2.400000e+01	9.428556e+00	-3.868420e-01
3.330463017086959e-03	0.000000e+00	2.400000e+01	9.428545e+00	-3.867795e-01
3.330463846692417e-03	0.000000e+00	2.400000e+01	9.428542e+00	-3.867638e-01
3.330464679589765e-03	0.000000e+00	2.400000e+01	9.428539e+00	-3.867481e-01
3.330465151669190e-03	0.000000e+00	2.400000e+01	9.428537e+00	-3.867392e-01
3.330465577716294e-03	0.000000e+00	2.400000e+01	9.428535e+00	-3.867312e-01
3.330465787559797e-03	0.000000e+00	2.400000e+01	9.428535e+00	-3.867272e-01
3.330465993937722e-03	0.000000e+00	2.400000e+01	9.428535e+00	-3.867233e-01
3.330466213838468e-03	0.000000e+00	2.400000e+01	9.428534e+00	-3.867192e-01
3.330466539297572e-03	0.000000e+00	2.400000e+01	9.428533e+00	-3.867131e-01
3.330467190215778e-03	0.000000e+00	2.400000e+01	9.428530e+00	-3.867008e-01
