time	V(vo)
1.001497112346301e-03	7.155432e+00
1.001497112346310e-03	7.155432e+00
1.001497112346330e-03	7.155432e+00
1.001497112346370e-03	7.155432e+00
1.001497112346450e-03	7.155432e+00
1.001497112346470e-03	7.155432e+00
1.001497112346510e-03	7.155432e+00
1.001497112346520e-03	7.155432e+00
1.001497112346540e-03	7.155432e+00
1.001497112346580e-03	7.155432e+00
1.001497112346590e-03	7.155432e+00
1.001497112346600e-03	7.155432e+00
1.001497112346610e-03	7.155432e+00
1.001497112346630e-03	7.155432e+00
1.001497112346670e-03	7.155432e+00
1.001497112346750e-03	7.155432e+00
1.001497112346910e-03	7.155432e+00
1.001497112346950e-03	7.155432e+00
1.001497112346960e-03	7.155432e+00
1.001497112346970e-03	7.155432e+00
1.001497112346980e-03	7.155432e+00
1.001497112346990e-03	7.155432e+00
1.001497112347000e-03	7.155432e+00
1.001497112347020e-03	7.155432e+00
1.001497112347059e-03	7.155432e+00
1.001497112347139e-03	7.155432e+00
1.001497112347299e-03	7.155432e+00
1.001497112347620e-03	7.155432e+00
1.001497112348260e-03	7.155432e+00
1.001497112349540e-03	7.155432e+00
1.001497112352100e-03	7.155432e+00
1.001497112352180e-03	7.155432e+00
1.001497112352340e-03	7.155432e+00
1.001497112352660e-03	7.155432e+00
1.001497112352740e-03	7.155432e+00
1.001497112352900e-03	7.155432e+00
1.001497112353220e-03	7.155432e+00
1.001497112353300e-03	7.155432e+00
1.001497112353310e-03	7.155432e+00
1.001497112353320e-03	7.155432e+00
1.001497112353330e-03	7.155432e+00
1.001497112353350e-03	7.155432e+00
1.001497112353390e-03	7.155432e+00
1.001497112353470e-03	7.155432e+00
1.001497112353630e-03	7.155432e+00
1.001497112353950e-03	7.155432e+00
1.001497112354590e-03	7.155432e+00
1.001497112354600e-03	7.155432e+00
1.001497112354620e-03	7.155432e+00
1.001497112354630e-03	7.155432e+00
1.001497112354650e-03	7.155432e+00
1.001497112354660e-03	7.155432e+00
1.001497112354680e-03	7.155432e+00
1.001497112354690e-03	7.155432e+00
1.001497112354710e-03	7.155432e+00
1.001497112354749e-03	7.155432e+00
1.001497112354829e-03	7.155432e+00
1.001497112354849e-03	7.155432e+00
1.001497112354889e-03	7.155432e+00
1.001497112354969e-03	7.155432e+00
1.001497112354989e-03	7.155432e+00
1.001497112354999e-03	7.155432e+00
1.001497112355009e-03	7.155432e+00
1.001497112355019e-03	7.155432e+00
1.001497112355039e-03	7.155432e+00
1.001497112355049e-03	7.155432e+00
1.001497112355069e-03	7.155432e+00
1.001497112355079e-03	7.155432e+00
1.001497112355099e-03	7.155432e+00
1.001497112355139e-03	7.155432e+00
1.001497112355219e-03	7.155432e+00
1.001497112355379e-03	7.155432e+00
1.001497112355699e-03	7.155432e+00
1.001497112356339e-03	7.155432e+00
1.001497112357619e-03	7.155432e+00
1.001497112360179e-03	7.155432e+00
1.001497112365299e-03	7.155432e+00
1.001497112375540e-03	7.155432e+00
1.001497112396021e-03	7.155432e+00
1.001497112436982e-03	7.155432e+00
1.001497112518905e-03	7.155432e+00
1.001497112682751e-03	7.155432e+00
1.001497113010442e-03	7.155432e+00
1.001497113665825e-03	7.155432e+00
1.001497114976591e-03	7.155432e+00
1.001497117598122e-03	7.155432e+00
1.001497122841186e-03	7.155433e+00
1.001497133327313e-03	7.155434e+00
1.001497154299567e-03	7.155436e+00
1.001497196244075e-03	7.155440e+00
1.001497280133091e-03	7.155447e+00
1.001497349270001e-03	7.155454e+00
1.001497414816295e-03	7.155460e+00
1.001497493095450e-03	7.155468e+00
1.001497565429213e-03	7.155474e+00
1.001497633899042e-03	7.155481e+00
1.001497714230102e-03	7.155488e+00
1.001497789154059e-03	7.155495e+00
1.001497859877142e-03	7.155502e+00
1.001497955120328e-03	7.155511e+00
1.001498001677604e-03	7.155515e+00
1.001498056955930e-03	7.155520e+00
1.001498101641789e-03	7.155525e+00
1.001498148929582e-03	7.155529e+00
1.001498195792700e-03	7.155533e+00
1.001498239178316e-03	7.155538e+00
1.001498279214378e-03	7.155541e+00
1.001498325662537e-03	7.155546e+00
1.001498366272712e-03	7.155549e+00
1.001498406568792e-03	7.155553e+00
1.001498445088174e-03	7.155557e+00
1.001498489280663e-03	7.155561e+00
1.001498530339469e-03	7.155565e+00
1.001498574030644e-03	7.155569e+00
1.001498613954929e-03	7.155572e+00
1.001498641389626e-03	7.155575e+00
1.001498666799491e-03	7.155577e+00
1.001498677152759e-03	7.155579e+00
1.001498680055792e-03	7.155579e+00
1.001498681491663e-03	7.155579e+00
1.001498683371952e-03	7.155579e+00
1.001498685064244e-03	7.155579e+00
1.001498688448826e-03	7.155580e+00
1.001498692840031e-03	7.155580e+00
1.001498698792978e-03	7.155581e+00
1.001498706183281e-03	7.155581e+00
1.001498718436736e-03	7.155582e+00
1.001498740218925e-03	7.155584e+00
1.001498783783304e-03	7.155588e+00
1.001498819686771e-03	7.155592e+00
1.001498853725596e-03	7.155595e+00
1.001498898247884e-03	7.155599e+00
1.001498943584841e-03	7.155603e+00
1.001499002245419e-03	7.155609e+00
1.001499054551151e-03	7.155614e+00
1.001499104527077e-03	7.155618e+00
1.001499167634781e-03	7.155624e+00
1.001499231792494e-03	7.155630e+00
1.001499293044236e-03	7.155636e+00
1.001499351391680e-03	7.155642e+00
1.001499418523176e-03	7.155648e+00
1.001499482517008e-03	7.155654e+00
1.001499531087281e-03	7.155658e+00
1.001499578882480e-03	7.155663e+00
1.001499592360286e-03	7.155664e+00
1.001499597491320e-03	7.155664e+00
1.001499601769868e-03	7.155665e+00
1.001499606828473e-03	7.155665e+00
1.001499613419237e-03	7.155666e+00
1.001499620505751e-03	7.155667e+00
1.001499627114732e-03	7.155667e+00
1.001499636230041e-03	7.155668e+00
1.001499647176266e-03	7.155669e+00
1.001499663238455e-03	7.155671e+00
1.001499684383598e-03	7.155673e+00
1.001499721023954e-03	7.155676e+00
1.001499788294598e-03	7.155683e+00
1.001499922835885e-03	7.155695e+00
1.001500191918461e-03	7.155720e+00
1.001500615819297e-03	7.155760e+00
1.001501302127936e-03	7.155824e+00
1.001502190576357e-03	7.155908e+00
1.001503891516070e-03	7.156067e+00
1.001507293395496e-03	7.156385e+00
1.001512437339202e-03	7.156868e+00
1.001518552402101e-03	7.157441e+00
1.001525743429726e-03	7.158116e+00
1.001532642121145e-03	7.158763e+00
1.001538705229859e-03	7.159333e+00
1.001545048700739e-03	7.159930e+00
1.001551139113259e-03	7.160502e+00
1.001557639832721e-03	7.161114e+00
1.001564098543154e-03	7.161722e+00
1.001571567328858e-03	7.162425e+00
1.001580690782313e-03	7.163284e+00
1.001590755252133e-03	7.164232e+00
1.001596920507617e-03	7.164813e+00
1.001597120186950e-03	7.164831e+00
1.001597519545616e-03	7.164869e+00
1.001598318262948e-03	7.164944e+00
1.001599120626073e-03	7.165020e+00
1.001600209671700e-03	7.165122e+00
1.001602387762953e-03	7.165327e+00
1.001606743945461e-03	7.165737e+00
1.001611539630783e-03	7.166188e+00
1.001615342265911e-03	7.166546e+00
1.001619306883720e-03	7.166919e+00
1.001623495376163e-03	7.167313e+00
1.001628101394976e-03	7.167746e+00
1.001632666463481e-03	7.168175e+00
1.001637503134950e-03	7.168630e+00
1.001643659688034e-03	7.169209e+00
1.001652504388755e-03	7.170040e+00
1.001664170041951e-03	7.171135e+00
1.001684364236413e-03	7.173031e+00
